INFO:root:Start SimCLR training for 80 epochs.
INFO:root:Training with gpu: cuda.
DEBUG:root:Epoch: 0	Loss: 6.0135650634765625	Top1 accuracy: 4.1015625
DEBUG:root:Epoch: 32	Loss: 2.634674310684204	Top1 accuracy: 61.9140625
DEBUG:root:Epoch: 33	Loss: 2.6571362018585205	Top1 accuracy: 61.03515625
DEBUG:root:Epoch: 34	Loss: 2.669414520263672	Top1 accuracy: 59.9609375
DEBUG:root:Epoch: 35	Loss: 2.6745657920837402	Top1 accuracy: 60.9375
DEBUG:root:Epoch: 36	Loss: 2.7113285064697266	Top1 accuracy: 59.375
DEBUG:root:Epoch: 37	Loss: 2.5992705821990967	Top1 accuracy: 61.1328125
DEBUG:root:Epoch: 38	Loss: 2.5622689723968506	Top1 accuracy: 61.5234375
DEBUG:root:Epoch: 39	Loss: 2.465682029724121	Top1 accuracy: 63.28125
DEBUG:root:Epoch: 40	Loss: 2.553931474685669	Top1 accuracy: 60.546875
DEBUG:root:Epoch: 41	Loss: 2.5209639072418213	Top1 accuracy: 60.05859375
DEBUG:root:Epoch: 42	Loss: 2.6065194606781006	Top1 accuracy: 60.44921875
DEBUG:root:Epoch: 43	Loss: 2.444844961166382	Top1 accuracy: 64.94140625
DEBUG:root:Epoch: 44	Loss: 2.4164202213287354	Top1 accuracy: 65.234375
DEBUG:root:Epoch: 45	Loss: 2.4126877784729004	Top1 accuracy: 63.4765625
DEBUG:root:Epoch: 46	Loss: 2.5251359939575195	Top1 accuracy: 62.40234375
DEBUG:root:Epoch: 47	Loss: 2.2561211585998535	Top1 accuracy: 69.140625
DEBUG:root:Epoch: 48	Loss: 2.379199266433716	Top1 accuracy: 67.48046875
DEBUG:root:Epoch: 49	Loss: 2.3880059719085693	Top1 accuracy: 65.4296875
DEBUG:root:Epoch: 50	Loss: 2.3850409984588623	Top1 accuracy: 66.015625
DEBUG:root:Epoch: 51	Loss: 2.2704355716705322	Top1 accuracy: 68.26171875
DEBUG:root:Epoch: 52	Loss: 2.420980215072632	Top1 accuracy: 63.57421875
DEBUG:root:Epoch: 53	Loss: 2.408763885498047	Top1 accuracy: 64.35546875
DEBUG:root:Epoch: 54	Loss: 2.2631618976593018	Top1 accuracy: 64.6484375
DEBUG:root:Epoch: 55	Loss: 2.373225450515747	Top1 accuracy: 66.40625
DEBUG:root:Epoch: 56	Loss: 2.3900303840637207	Top1 accuracy: 64.84375
DEBUG:root:Epoch: 57	Loss: 2.209587335586548	Top1 accuracy: 70.21484375
DEBUG:root:Epoch: 58	Loss: 2.3804702758789062	Top1 accuracy: 64.55078125
DEBUG:root:Epoch: 59	Loss: 2.3139150142669678	Top1 accuracy: 66.89453125
DEBUG:root:Epoch: 60	Loss: 2.2192349433898926	Top1 accuracy: 67.1875
DEBUG:root:Epoch: 61	Loss: 2.3671534061431885	Top1 accuracy: 65.52734375
DEBUG:root:Epoch: 62	Loss: 2.2430853843688965	Top1 accuracy: 67.3828125
DEBUG:root:Epoch: 63	Loss: 2.289564847946167	Top1 accuracy: 66.2109375
DEBUG:root:Epoch: 64	Loss: 2.4182565212249756	Top1 accuracy: 65.13671875
DEBUG:root:Epoch: 65	Loss: 2.4590041637420654	Top1 accuracy: 63.18359375
DEBUG:root:Epoch: 66	Loss: 2.2675812244415283	Top1 accuracy: 68.65234375
DEBUG:root:Epoch: 67	Loss: 2.3714029788970947	Top1 accuracy: 65.52734375
DEBUG:root:Epoch: 68	Loss: 2.2997756004333496	Top1 accuracy: 66.30859375
DEBUG:root:Epoch: 69	Loss: 2.302330493927002	Top1 accuracy: 67.578125
DEBUG:root:Epoch: 70	Loss: 2.290820360183716	Top1 accuracy: 68.1640625
DEBUG:root:Epoch: 71	Loss: 2.432417392730713	Top1 accuracy: 63.4765625
DEBUG:root:Epoch: 72	Loss: 2.257002353668213	Top1 accuracy: 68.9453125
DEBUG:root:Epoch: 73	Loss: 2.1502392292022705	Top1 accuracy: 70.3125
DEBUG:root:Epoch: 74	Loss: 2.284302234649658	Top1 accuracy: 65.8203125
DEBUG:root:Epoch: 75	Loss: 2.3082499504089355	Top1 accuracy: 64.74609375
DEBUG:root:Epoch: 76	Loss: 2.2604119777679443	Top1 accuracy: 69.43359375
DEBUG:root:Epoch: 77	Loss: 2.2903501987457275	Top1 accuracy: 65.91796875
DEBUG:root:Epoch: 78	Loss: 2.1185548305511475	Top1 accuracy: 69.62890625
DEBUG:root:Epoch: 79	Loss: 2.193950653076172	Top1 accuracy: 71.6796875
INFO:root:Training has finished.
INFO:root:Model checkpoint and metadata has been saved at /root/Lab3-1/logs/simclr_TIN_lr0.001_wd0.0001_temp0.1_bt512_e80.
