INFO:root:Start SimCLR training for 80 epochs.
INFO:root:Training with gpu: cuda.
DEBUG:root:Epoch: 0	Loss: 6.517160892486572	Top1 accuracy: 2.05078125
DEBUG:root:Epoch: 28	Loss: 6.273791313171387	Top1 accuracy: 8.88671875
DEBUG:root:Epoch: 29	Loss: 6.270013809204102	Top1 accuracy: 9.66796875
DEBUG:root:Epoch: 30	Loss: 6.266208648681641	Top1 accuracy: 9.27734375
DEBUG:root:Epoch: 31	Loss: 6.263341426849365	Top1 accuracy: 12.890625
DEBUG:root:Epoch: 32	Loss: 6.270133018493652	Top1 accuracy: 13.37890625
DEBUG:root:Epoch: 33	Loss: 6.277224540710449	Top1 accuracy: 12.98828125
DEBUG:root:Epoch: 34	Loss: 6.2627949714660645	Top1 accuracy: 15.52734375
DEBUG:root:Epoch: 35	Loss: 6.268222808837891	Top1 accuracy: 13.8671875
DEBUG:root:Epoch: 36	Loss: 6.267327308654785	Top1 accuracy: 12.59765625
DEBUG:root:Epoch: 37	Loss: 6.259033203125	Top1 accuracy: 14.94140625
DEBUG:root:Epoch: 38	Loss: 6.267675399780273	Top1 accuracy: 15.72265625
DEBUG:root:Epoch: 39	Loss: 6.24402379989624	Top1 accuracy: 16.40625
DEBUG:root:Epoch: 40	Loss: 6.256713390350342	Top1 accuracy: 16.015625
DEBUG:root:Epoch: 41	Loss: 6.240140914916992	Top1 accuracy: 15.91796875
DEBUG:root:Epoch: 42	Loss: 6.256199836730957	Top1 accuracy: 15.625
DEBUG:root:Epoch: 43	Loss: 6.258788108825684	Top1 accuracy: 16.796875
DEBUG:root:Epoch: 44	Loss: 6.254532814025879	Top1 accuracy: 16.6015625
DEBUG:root:Epoch: 45	Loss: 6.235040664672852	Top1 accuracy: 20.1171875
DEBUG:root:Epoch: 46	Loss: 6.259519577026367	Top1 accuracy: 18.75
DEBUG:root:Epoch: 47	Loss: 6.239171504974365	Top1 accuracy: 16.30859375
DEBUG:root:Epoch: 48	Loss: 6.235020160675049	Top1 accuracy: 18.45703125
DEBUG:root:Epoch: 49	Loss: 6.253394603729248	Top1 accuracy: 16.11328125
DEBUG:root:Epoch: 50	Loss: 6.243805408477783	Top1 accuracy: 16.015625
DEBUG:root:Epoch: 51	Loss: 6.246542930603027	Top1 accuracy: 18.65234375
DEBUG:root:Epoch: 52	Loss: 6.249880313873291	Top1 accuracy: 17.96875
DEBUG:root:Epoch: 53	Loss: 6.254059314727783	Top1 accuracy: 13.4765625
DEBUG:root:Epoch: 54	Loss: 6.236362457275391	Top1 accuracy: 16.796875
DEBUG:root:Epoch: 55	Loss: 6.23664665222168	Top1 accuracy: 16.89453125
DEBUG:root:Epoch: 56	Loss: 6.257953643798828	Top1 accuracy: 14.84375
DEBUG:root:Epoch: 57	Loss: 6.219768524169922	Top1 accuracy: 17.28515625
DEBUG:root:Epoch: 58	Loss: 6.242730617523193	Top1 accuracy: 16.6015625
DEBUG:root:Epoch: 59	Loss: 6.239715099334717	Top1 accuracy: 20.21484375
DEBUG:root:Epoch: 60	Loss: 6.232097148895264	Top1 accuracy: 15.91796875
DEBUG:root:Epoch: 61	Loss: 6.241916656494141	Top1 accuracy: 16.11328125
DEBUG:root:Epoch: 62	Loss: 6.235406398773193	Top1 accuracy: 19.43359375
DEBUG:root:Epoch: 63	Loss: 6.260730266571045	Top1 accuracy: 18.06640625
DEBUG:root:Epoch: 64	Loss: 6.268095016479492	Top1 accuracy: 18.65234375
DEBUG:root:Epoch: 65	Loss: 6.261792182922363	Top1 accuracy: 14.35546875
DEBUG:root:Epoch: 66	Loss: 6.232288360595703	Top1 accuracy: 19.53125
DEBUG:root:Epoch: 67	Loss: 6.231204986572266	Top1 accuracy: 18.75
DEBUG:root:Epoch: 68	Loss: 6.242887020111084	Top1 accuracy: 16.796875
DEBUG:root:Epoch: 69	Loss: 6.247182846069336	Top1 accuracy: 18.9453125
DEBUG:root:Epoch: 70	Loss: 6.250170707702637	Top1 accuracy: 17.67578125
DEBUG:root:Epoch: 71	Loss: 6.249640941619873	Top1 accuracy: 18.1640625
DEBUG:root:Epoch: 72	Loss: 6.24921989440918	Top1 accuracy: 18.84765625
DEBUG:root:Epoch: 73	Loss: 6.21705961227417	Top1 accuracy: 21.77734375
DEBUG:root:Epoch: 74	Loss: 6.23427152633667	Top1 accuracy: 18.9453125
DEBUG:root:Epoch: 75	Loss: 6.230142593383789	Top1 accuracy: 17.28515625
DEBUG:root:Epoch: 76	Loss: 6.235949516296387	Top1 accuracy: 18.1640625
DEBUG:root:Epoch: 77	Loss: 6.219625473022461	Top1 accuracy: 17.578125
DEBUG:root:Epoch: 78	Loss: 6.214041709899902	Top1 accuracy: 19.62890625
DEBUG:root:Epoch: 79	Loss: 6.231692314147949	Top1 accuracy: 17.7734375
INFO:root:Training has finished.
INFO:root:Model checkpoint and metadata has been saved at /root/Lab3-1/logs/simclr_TIN_lr0.001_wd0_temp1.0_bt512_e80.
