INFO:root:Start SimCLR training for 300 epochs.
INFO:root:Training with gpu: cuda.
DEBUG:root:Epoch: 0	Loss: 6.482702255249023	Top1 accuracy: 1.07421875
DEBUG:root:Epoch: 109	Loss: 1.9399398565292358	Top1 accuracy: 65.0390625
DEBUG:root:Epoch: 110	Loss: 2.285893678665161	Top1 accuracy: 60.44921875
DEBUG:root:Epoch: 111	Loss: 2.0385754108428955	Top1 accuracy: 62.59765625
DEBUG:root:Epoch: 112	Loss: 1.9284900426864624	Top1 accuracy: 65.8203125
DEBUG:root:Epoch: 113	Loss: 1.8827331066131592	Top1 accuracy: 67.08984375
DEBUG:root:Epoch: 114	Loss: 2.0283844470977783	Top1 accuracy: 64.35546875
DEBUG:root:Epoch: 115	Loss: 1.8887968063354492	Top1 accuracy: 66.2109375
DEBUG:root:Epoch: 116	Loss: 2.09491229057312	Top1 accuracy: 63.96484375
DEBUG:root:Epoch: 117	Loss: 2.1733808517456055	Top1 accuracy: 63.57421875
DEBUG:root:Epoch: 118	Loss: 1.9620845317840576	Top1 accuracy: 66.40625
DEBUG:root:Epoch: 119	Loss: 2.1356632709503174	Top1 accuracy: 63.96484375
DEBUG:root:Epoch: 120	Loss: 1.9468438625335693	Top1 accuracy: 64.74609375
DEBUG:root:Epoch: 121	Loss: 1.9195605516433716	Top1 accuracy: 67.48046875
DEBUG:root:Epoch: 122	Loss: 1.8720577955245972	Top1 accuracy: 68.9453125
DEBUG:root:Epoch: 123	Loss: 1.857701063156128	Top1 accuracy: 66.89453125
DEBUG:root:Epoch: 124	Loss: 2.139444589614868	Top1 accuracy: 63.37890625
DEBUG:root:Epoch: 125	Loss: 2.0561280250549316	Top1 accuracy: 63.18359375
DEBUG:root:Epoch: 126	Loss: 1.9587030410766602	Top1 accuracy: 64.84375
DEBUG:root:Epoch: 127	Loss: 1.94643235206604	Top1 accuracy: 63.76953125
DEBUG:root:Epoch: 128	Loss: 2.0400986671447754	Top1 accuracy: 62.20703125
DEBUG:root:Epoch: 129	Loss: 1.7235217094421387	Top1 accuracy: 68.75
DEBUG:root:Epoch: 130	Loss: 1.8062644004821777	Top1 accuracy: 68.1640625
DEBUG:root:Epoch: 131	Loss: 1.925926685333252	Top1 accuracy: 66.69921875
DEBUG:root:Epoch: 132	Loss: 1.868268370628357	Top1 accuracy: 67.87109375
DEBUG:root:Epoch: 133	Loss: 1.8510477542877197	Top1 accuracy: 68.75
DEBUG:root:Epoch: 134	Loss: 1.746421456336975	Top1 accuracy: 71.09375
DEBUG:root:Epoch: 135	Loss: 1.6845670938491821	Top1 accuracy: 69.82421875
DEBUG:root:Epoch: 136	Loss: 1.929250955581665	Top1 accuracy: 66.11328125
DEBUG:root:Epoch: 137	Loss: 1.9703269004821777	Top1 accuracy: 64.6484375
DEBUG:root:Epoch: 138	Loss: 1.9846643209457397	Top1 accuracy: 63.8671875
DEBUG:root:Epoch: 139	Loss: 1.8245850801467896	Top1 accuracy: 66.30859375
DEBUG:root:Epoch: 140	Loss: 1.7134836912155151	Top1 accuracy: 69.140625
DEBUG:root:Epoch: 141	Loss: 1.7260043621063232	Top1 accuracy: 70.80078125
DEBUG:root:Epoch: 142	Loss: 1.7716448307037354	Top1 accuracy: 69.140625
DEBUG:root:Epoch: 143	Loss: 1.9217157363891602	Top1 accuracy: 67.48046875
DEBUG:root:Epoch: 144	Loss: 1.7193009853363037	Top1 accuracy: 68.1640625
DEBUG:root:Epoch: 145	Loss: 1.9288384914398193	Top1 accuracy: 64.55078125
DEBUG:root:Epoch: 146	Loss: 1.7664413452148438	Top1 accuracy: 68.75
DEBUG:root:Epoch: 147	Loss: 1.9690525531768799	Top1 accuracy: 65.52734375
DEBUG:root:Epoch: 148	Loss: 2.010953426361084	Top1 accuracy: 63.37890625
DEBUG:root:Epoch: 149	Loss: 1.645651936531067	Top1 accuracy: 69.43359375
DEBUG:root:Epoch: 150	Loss: 1.9740346670150757	Top1 accuracy: 64.94140625
DEBUG:root:Epoch: 151	Loss: 1.8155477046966553	Top1 accuracy: 68.84765625
DEBUG:root:Epoch: 152	Loss: 1.7732278108596802	Top1 accuracy: 68.9453125
DEBUG:root:Epoch: 153	Loss: 1.8922611474990845	Top1 accuracy: 68.26171875
DEBUG:root:Epoch: 154	Loss: 1.7892347574234009	Top1 accuracy: 68.84765625
DEBUG:root:Epoch: 155	Loss: 1.6562447547912598	Top1 accuracy: 71.2890625
DEBUG:root:Epoch: 156	Loss: 1.6310017108917236	Top1 accuracy: 70.99609375
DEBUG:root:Epoch: 157	Loss: 1.8125536441802979	Top1 accuracy: 66.796875
DEBUG:root:Epoch: 158	Loss: 1.8707586526870728	Top1 accuracy: 66.69921875
DEBUG:root:Epoch: 159	Loss: 1.753811240196228	Top1 accuracy: 69.04296875
DEBUG:root:Epoch: 160	Loss: 1.752156376838684	Top1 accuracy: 69.23828125
DEBUG:root:Epoch: 161	Loss: 1.6353328227996826	Top1 accuracy: 71.77734375
DEBUG:root:Epoch: 162	Loss: 1.777700424194336	Top1 accuracy: 67.96875
DEBUG:root:Epoch: 163	Loss: 1.867897391319275	Top1 accuracy: 66.50390625
DEBUG:root:Epoch: 164	Loss: 1.9206043481826782	Top1 accuracy: 64.84375
DEBUG:root:Epoch: 165	Loss: 1.7627346515655518	Top1 accuracy: 69.921875
DEBUG:root:Epoch: 166	Loss: 1.7063167095184326	Top1 accuracy: 69.3359375
DEBUG:root:Epoch: 167	Loss: 1.83894944190979	Top1 accuracy: 66.69921875
DEBUG:root:Epoch: 168	Loss: 1.6526230573654175	Top1 accuracy: 69.53125
DEBUG:root:Epoch: 169	Loss: 1.9585083723068237	Top1 accuracy: 63.96484375
DEBUG:root:Epoch: 170	Loss: 1.659358263015747	Top1 accuracy: 71.875
DEBUG:root:Epoch: 171	Loss: 1.6174951791763306	Top1 accuracy: 70.80078125
DEBUG:root:Epoch: 172	Loss: 1.7428189516067505	Top1 accuracy: 67.7734375
DEBUG:root:Epoch: 173	Loss: 1.79194974899292	Top1 accuracy: 67.1875
DEBUG:root:Epoch: 174	Loss: 1.6704127788543701	Top1 accuracy: 71.2890625
DEBUG:root:Epoch: 175	Loss: 1.7681894302368164	Top1 accuracy: 66.40625
DEBUG:root:Epoch: 176	Loss: 1.7166404724121094	Top1 accuracy: 70.3125
DEBUG:root:Epoch: 177	Loss: 1.7352699041366577	Top1 accuracy: 69.82421875
DEBUG:root:Epoch: 178	Loss: 1.8920520544052124	Top1 accuracy: 65.91796875
DEBUG:root:Epoch: 179	Loss: 1.4515256881713867	Top1 accuracy: 74.70703125
DEBUG:root:Epoch: 180	Loss: 1.6252366304397583	Top1 accuracy: 71.97265625
DEBUG:root:Epoch: 181	Loss: 1.7706769704818726	Top1 accuracy: 69.53125
DEBUG:root:Epoch: 182	Loss: 1.6309657096862793	Top1 accuracy: 70.60546875
DEBUG:root:Epoch: 183	Loss: 1.8509511947631836	Top1 accuracy: 68.359375
DEBUG:root:Epoch: 184	Loss: 1.6621276140213013	Top1 accuracy: 70.01953125
DEBUG:root:Epoch: 185	Loss: 1.5299358367919922	Top1 accuracy: 72.65625
DEBUG:root:Epoch: 186	Loss: 1.5857943296432495	Top1 accuracy: 73.33984375
DEBUG:root:Epoch: 187	Loss: 1.7081871032714844	Top1 accuracy: 72.94921875
DEBUG:root:Epoch: 188	Loss: 1.5625104904174805	Top1 accuracy: 72.4609375
DEBUG:root:Epoch: 189	Loss: 1.6827526092529297	Top1 accuracy: 70.5078125
DEBUG:root:Epoch: 190	Loss: 1.5826661586761475	Top1 accuracy: 71.2890625
DEBUG:root:Epoch: 191	Loss: 1.609137773513794	Top1 accuracy: 73.046875
DEBUG:root:Epoch: 192	Loss: 1.7173949480056763	Top1 accuracy: 69.82421875
DEBUG:root:Epoch: 193	Loss: 1.5660314559936523	Top1 accuracy: 71.6796875
DEBUG:root:Epoch: 194	Loss: 1.731501817703247	Top1 accuracy: 71.19140625
DEBUG:root:Epoch: 195	Loss: 1.7027355432510376	Top1 accuracy: 70.5078125
DEBUG:root:Epoch: 196	Loss: 1.6313412189483643	Top1 accuracy: 70.1171875
DEBUG:root:Epoch: 197	Loss: 1.4850525856018066	Top1 accuracy: 74.8046875
DEBUG:root:Epoch: 198	Loss: 1.6518436670303345	Top1 accuracy: 70.01953125
DEBUG:root:Epoch: 199	Loss: 1.6303999423980713	Top1 accuracy: 71.38671875
DEBUG:root:Epoch: 200	Loss: 1.6571227312088013	Top1 accuracy: 70.3125
INFO:root:Model checkpoint and metadata has been saved at /root/Lab3-1/logs/simclr_C10_lr0.001_wd0_temp0.07_bt512_e300.
DEBUG:root:Epoch: 201	Loss: 1.6500294208526611	Top1 accuracy: 72.16796875
DEBUG:root:Epoch: 202	Loss: 1.7398301362991333	Top1 accuracy: 69.53125
DEBUG:root:Epoch: 203	Loss: 1.5380135774612427	Top1 accuracy: 72.8515625
DEBUG:root:Epoch: 204	Loss: 1.6703910827636719	Top1 accuracy: 70.41015625
DEBUG:root:Epoch: 205	Loss: 1.566641092300415	Top1 accuracy: 72.0703125
DEBUG:root:Epoch: 206	Loss: 1.6035125255584717	Top1 accuracy: 73.2421875
DEBUG:root:Epoch: 207	Loss: 1.6491029262542725	Top1 accuracy: 70.41015625
DEBUG:root:Epoch: 208	Loss: 1.4824317693710327	Top1 accuracy: 72.265625
DEBUG:root:Epoch: 209	Loss: 1.8410555124282837	Top1 accuracy: 67.48046875
DEBUG:root:Epoch: 210	Loss: 1.6649163961410522	Top1 accuracy: 69.921875
DEBUG:root:Epoch: 211	Loss: 1.591851830482483	Top1 accuracy: 72.265625
DEBUG:root:Epoch: 212	Loss: 1.6962720155715942	Top1 accuracy: 70.21484375
DEBUG:root:Epoch: 213	Loss: 1.6748982667922974	Top1 accuracy: 71.875
DEBUG:root:Epoch: 214	Loss: 1.7246320247650146	Top1 accuracy: 69.140625
DEBUG:root:Epoch: 215	Loss: 1.5754834413528442	Top1 accuracy: 72.36328125
DEBUG:root:Epoch: 216	Loss: 1.6261262893676758	Top1 accuracy: 71.38671875
DEBUG:root:Epoch: 217	Loss: 1.7299323081970215	Top1 accuracy: 70.80078125
DEBUG:root:Epoch: 218	Loss: 1.683472752571106	Top1 accuracy: 71.484375
DEBUG:root:Epoch: 219	Loss: 1.7124693393707275	Top1 accuracy: 70.41015625
DEBUG:root:Epoch: 220	Loss: 1.547397494316101	Top1 accuracy: 73.14453125
DEBUG:root:Epoch: 221	Loss: 1.5985782146453857	Top1 accuracy: 71.2890625
DEBUG:root:Epoch: 222	Loss: 1.6080880165100098	Top1 accuracy: 70.1171875
DEBUG:root:Epoch: 223	Loss: 1.429129719734192	Top1 accuracy: 73.046875
DEBUG:root:Epoch: 224	Loss: 1.5229285955429077	Top1 accuracy: 74.51171875
DEBUG:root:Epoch: 225	Loss: 1.7254658937454224	Top1 accuracy: 69.7265625
DEBUG:root:Epoch: 226	Loss: 1.6578223705291748	Top1 accuracy: 68.65234375
DEBUG:root:Epoch: 227	Loss: 1.6346510648727417	Top1 accuracy: 69.7265625
DEBUG:root:Epoch: 228	Loss: 1.62611985206604	Top1 accuracy: 71.19140625
DEBUG:root:Epoch: 229	Loss: 1.61526358127594	Top1 accuracy: 71.875
DEBUG:root:Epoch: 230	Loss: 1.6145386695861816	Top1 accuracy: 72.265625
DEBUG:root:Epoch: 231	Loss: 1.577062726020813	Top1 accuracy: 71.77734375
DEBUG:root:Epoch: 232	Loss: 1.571516513824463	Top1 accuracy: 72.65625
DEBUG:root:Epoch: 233	Loss: 1.6137096881866455	Top1 accuracy: 72.0703125
DEBUG:root:Epoch: 234	Loss: 1.5233253240585327	Top1 accuracy: 74.0234375
DEBUG:root:Epoch: 235	Loss: 1.436344027519226	Top1 accuracy: 75.68359375
DEBUG:root:Epoch: 236	Loss: 1.6692776679992676	Top1 accuracy: 69.7265625
DEBUG:root:Epoch: 237	Loss: 1.544799566268921	Top1 accuracy: 73.33984375
DEBUG:root:Epoch: 238	Loss: 1.6220742464065552	Top1 accuracy: 71.09375
DEBUG:root:Epoch: 239	Loss: 1.519625186920166	Top1 accuracy: 74.90234375
DEBUG:root:Epoch: 240	Loss: 1.6197209358215332	Top1 accuracy: 72.75390625
DEBUG:root:Epoch: 241	Loss: 1.4660236835479736	Top1 accuracy: 73.4375
DEBUG:root:Epoch: 242	Loss: 1.7414244413375854	Top1 accuracy: 69.53125
DEBUG:root:Epoch: 243	Loss: 1.5897406339645386	Top1 accuracy: 70.1171875
DEBUG:root:Epoch: 244	Loss: 1.6425998210906982	Top1 accuracy: 69.43359375
DEBUG:root:Epoch: 245	Loss: 1.5591474771499634	Top1 accuracy: 72.36328125
DEBUG:root:Epoch: 246	Loss: 1.532869577407837	Top1 accuracy: 73.14453125
DEBUG:root:Epoch: 247	Loss: 1.5558775663375854	Top1 accuracy: 72.75390625
DEBUG:root:Epoch: 248	Loss: 1.533335566520691	Top1 accuracy: 72.36328125
DEBUG:root:Epoch: 249	Loss: 1.5311973094940186	Top1 accuracy: 72.75390625
DEBUG:root:Epoch: 250	Loss: 1.485429286956787	Top1 accuracy: 73.14453125
DEBUG:root:Epoch: 251	Loss: 1.5332955121994019	Top1 accuracy: 73.6328125
DEBUG:root:Epoch: 252	Loss: 1.6882654428482056	Top1 accuracy: 70.21484375
DEBUG:root:Epoch: 253	Loss: 1.4483174085617065	Top1 accuracy: 74.90234375
DEBUG:root:Epoch: 254	Loss: 1.5048115253448486	Top1 accuracy: 71.38671875
DEBUG:root:Epoch: 255	Loss: 1.6269826889038086	Top1 accuracy: 71.19140625
DEBUG:root:Epoch: 256	Loss: 1.5137027502059937	Top1 accuracy: 74.90234375
DEBUG:root:Epoch: 257	Loss: 1.3760929107666016	Top1 accuracy: 76.171875
DEBUG:root:Epoch: 258	Loss: 1.471232533454895	Top1 accuracy: 74.4140625
DEBUG:root:Epoch: 259	Loss: 1.5858547687530518	Top1 accuracy: 73.6328125
DEBUG:root:Epoch: 260	Loss: 1.6346498727798462	Top1 accuracy: 71.58203125
DEBUG:root:Epoch: 261	Loss: 1.4702064990997314	Top1 accuracy: 74.31640625
DEBUG:root:Epoch: 262	Loss: 1.4691051244735718	Top1 accuracy: 73.4375
DEBUG:root:Epoch: 263	Loss: 1.4339927434921265	Top1 accuracy: 73.92578125
DEBUG:root:Epoch: 264	Loss: 1.4349182844161987	Top1 accuracy: 75.0
DEBUG:root:Epoch: 265	Loss: 1.5134451389312744	Top1 accuracy: 73.73046875
DEBUG:root:Epoch: 266	Loss: 1.4629591703414917	Top1 accuracy: 74.21875
DEBUG:root:Epoch: 267	Loss: 1.448049783706665	Top1 accuracy: 74.12109375
DEBUG:root:Epoch: 268	Loss: 1.5357915163040161	Top1 accuracy: 74.51171875
DEBUG:root:Epoch: 269	Loss: 1.4482054710388184	Top1 accuracy: 74.70703125
DEBUG:root:Epoch: 270	Loss: 1.5076919794082642	Top1 accuracy: 72.94921875
DEBUG:root:Epoch: 271	Loss: 1.5664348602294922	Top1 accuracy: 71.77734375
DEBUG:root:Epoch: 272	Loss: 1.3958019018173218	Top1 accuracy: 76.26953125
DEBUG:root:Epoch: 273	Loss: 1.5623116493225098	Top1 accuracy: 71.2890625
DEBUG:root:Epoch: 274	Loss: 1.3667333126068115	Top1 accuracy: 74.609375
DEBUG:root:Epoch: 275	Loss: 1.7287241220474243	Top1 accuracy: 69.53125
DEBUG:root:Epoch: 276	Loss: 1.5245009660720825	Top1 accuracy: 75.09765625
DEBUG:root:Epoch: 277	Loss: 1.690086007118225	Top1 accuracy: 69.3359375
DEBUG:root:Epoch: 278	Loss: 1.4726078510284424	Top1 accuracy: 74.12109375
DEBUG:root:Epoch: 279	Loss: 1.4185760021209717	Top1 accuracy: 76.07421875
DEBUG:root:Epoch: 280	Loss: 1.5805670022964478	Top1 accuracy: 72.75390625
DEBUG:root:Epoch: 281	Loss: 1.5520598888397217	Top1 accuracy: 72.16796875
DEBUG:root:Epoch: 282	Loss: 1.5805786848068237	Top1 accuracy: 71.484375
DEBUG:root:Epoch: 283	Loss: 1.4583625793457031	Top1 accuracy: 73.6328125
DEBUG:root:Epoch: 284	Loss: 1.4405845403671265	Top1 accuracy: 75.29296875
DEBUG:root:Epoch: 285	Loss: 1.440796136856079	Top1 accuracy: 73.2421875
DEBUG:root:Epoch: 286	Loss: 1.4827425479888916	Top1 accuracy: 74.0234375
DEBUG:root:Epoch: 287	Loss: 1.4016809463500977	Top1 accuracy: 76.3671875
DEBUG:root:Epoch: 288	Loss: 1.5711019039154053	Top1 accuracy: 71.38671875
DEBUG:root:Epoch: 289	Loss: 1.3591054677963257	Top1 accuracy: 77.34375
DEBUG:root:Epoch: 290	Loss: 1.4850001335144043	Top1 accuracy: 73.046875
DEBUG:root:Epoch: 291	Loss: 1.367708444595337	Top1 accuracy: 76.66015625
DEBUG:root:Epoch: 292	Loss: 1.4159326553344727	Top1 accuracy: 76.07421875
DEBUG:root:Epoch: 293	Loss: 1.4954262971878052	Top1 accuracy: 72.55859375
DEBUG:root:Epoch: 294	Loss: 1.383923053741455	Top1 accuracy: 77.34375
DEBUG:root:Epoch: 295	Loss: 1.3735719919204712	Top1 accuracy: 76.66015625
DEBUG:root:Epoch: 296	Loss: 1.5987818241119385	Top1 accuracy: 72.0703125
DEBUG:root:Epoch: 297	Loss: 1.433210849761963	Top1 accuracy: 74.0234375
DEBUG:root:Epoch: 298	Loss: 1.5594661235809326	Top1 accuracy: 71.875
DEBUG:root:Epoch: 299	Loss: 1.4666213989257812	Top1 accuracy: 75.1953125
