INFO:root:Start SimCLR training for 400 epochs.
INFO:root:Training with gpu: cuda.
DEBUG:root:Epoch: 0	Loss: 6.515299320220947	Top1 accuracy: 1.26953125
DEBUG:root:Epoch: 79	Loss: 2.232020139694214	Top1 accuracy: 61.9140625
DEBUG:root:Epoch: 80	Loss: 2.089867353439331	Top1 accuracy: 64.94140625
DEBUG:root:Epoch: 81	Loss: 2.0782511234283447	Top1 accuracy: 64.35546875
DEBUG:root:Epoch: 82	Loss: 1.9938199520111084	Top1 accuracy: 65.33203125
DEBUG:root:Epoch: 83	Loss: 2.257794141769409	Top1 accuracy: 62.3046875
DEBUG:root:Epoch: 84	Loss: 2.092803955078125	Top1 accuracy: 63.28125
DEBUG:root:Epoch: 85	Loss: 2.1091153621673584	Top1 accuracy: 60.44921875
DEBUG:root:Epoch: 86	Loss: 2.248610019683838	Top1 accuracy: 60.64453125
DEBUG:root:Epoch: 87	Loss: 2.010922431945801	Top1 accuracy: 64.55078125
DEBUG:root:Epoch: 88	Loss: 2.265115261077881	Top1 accuracy: 59.5703125
DEBUG:root:Epoch: 89	Loss: 2.0816855430603027	Top1 accuracy: 62.79296875
DEBUG:root:Epoch: 90	Loss: 2.314134120941162	Top1 accuracy: 61.328125
DEBUG:root:Epoch: 91	Loss: 2.165747880935669	Top1 accuracy: 60.83984375
DEBUG:root:Epoch: 92	Loss: 2.1244280338287354	Top1 accuracy: 61.62109375
DEBUG:root:Epoch: 93	Loss: 2.1071619987487793	Top1 accuracy: 62.890625
DEBUG:root:Epoch: 94	Loss: 2.0172829627990723	Top1 accuracy: 62.6953125
DEBUG:root:Epoch: 95	Loss: 2.1347451210021973	Top1 accuracy: 62.98828125
DEBUG:root:Epoch: 96	Loss: 2.0378265380859375	Top1 accuracy: 65.4296875
DEBUG:root:Epoch: 97	Loss: 2.0266945362091064	Top1 accuracy: 64.74609375
DEBUG:root:Epoch: 98	Loss: 1.9430956840515137	Top1 accuracy: 65.8203125
DEBUG:root:Epoch: 99	Loss: 1.9847503900527954	Top1 accuracy: 64.74609375
INFO:root:Model checkpoint and metadata has been saved at /root/Lab3-1/logs/simclr_C10_lr0.001_wd0_temp0.07_bt512_e400.
DEBUG:root:Epoch: 100	Loss: 1.9227217435836792	Top1 accuracy: 67.28515625
DEBUG:root:Epoch: 101	Loss: 1.9710440635681152	Top1 accuracy: 65.33203125
DEBUG:root:Epoch: 102	Loss: 1.944347620010376	Top1 accuracy: 64.6484375
DEBUG:root:Epoch: 103	Loss: 2.2034778594970703	Top1 accuracy: 62.98828125
DEBUG:root:Epoch: 104	Loss: 1.975266456604004	Top1 accuracy: 64.453125
DEBUG:root:Epoch: 105	Loss: 2.0649523735046387	Top1 accuracy: 62.20703125
DEBUG:root:Epoch: 106	Loss: 2.2153289318084717	Top1 accuracy: 61.03515625
DEBUG:root:Epoch: 107	Loss: 1.8665364980697632	Top1 accuracy: 65.234375
DEBUG:root:Epoch: 108	Loss: 1.753581166267395	Top1 accuracy: 69.53125
DEBUG:root:Epoch: 109	Loss: 1.8973156213760376	Top1 accuracy: 65.91796875
DEBUG:root:Epoch: 110	Loss: 2.1654210090637207	Top1 accuracy: 61.42578125
DEBUG:root:Epoch: 111	Loss: 1.9995049238204956	Top1 accuracy: 64.55078125
DEBUG:root:Epoch: 112	Loss: 1.9311277866363525	Top1 accuracy: 66.2109375
DEBUG:root:Epoch: 113	Loss: 1.8484408855438232	Top1 accuracy: 67.28515625
DEBUG:root:Epoch: 114	Loss: 2.0081610679626465	Top1 accuracy: 63.96484375
DEBUG:root:Epoch: 115	Loss: 1.8196083307266235	Top1 accuracy: 68.75
DEBUG:root:Epoch: 116	Loss: 2.034821033477783	Top1 accuracy: 65.33203125
DEBUG:root:Epoch: 117	Loss: 2.079915761947632	Top1 accuracy: 63.18359375
DEBUG:root:Epoch: 118	Loss: 1.9240977764129639	Top1 accuracy: 66.6015625
DEBUG:root:Epoch: 119	Loss: 2.072601795196533	Top1 accuracy: 63.4765625
DEBUG:root:Epoch: 120	Loss: 1.8815157413482666	Top1 accuracy: 66.50390625
DEBUG:root:Epoch: 121	Loss: 1.861430287361145	Top1 accuracy: 68.1640625
DEBUG:root:Epoch: 122	Loss: 1.8439862728118896	Top1 accuracy: 68.65234375
DEBUG:root:Epoch: 123	Loss: 1.8660426139831543	Top1 accuracy: 67.87109375
DEBUG:root:Epoch: 124	Loss: 2.091794967651367	Top1 accuracy: 62.79296875
DEBUG:root:Epoch: 125	Loss: 1.9542245864868164	Top1 accuracy: 64.0625
DEBUG:root:Epoch: 126	Loss: 1.9120835065841675	Top1 accuracy: 64.6484375
DEBUG:root:Epoch: 127	Loss: 1.8457050323486328	Top1 accuracy: 66.30859375
DEBUG:root:Epoch: 128	Loss: 2.0482234954833984	Top1 accuracy: 62.890625
DEBUG:root:Epoch: 129	Loss: 1.7540534734725952	Top1 accuracy: 67.96875
DEBUG:root:Epoch: 130	Loss: 1.6993811130523682	Top1 accuracy: 71.484375
DEBUG:root:Epoch: 131	Loss: 1.7741079330444336	Top1 accuracy: 68.84765625
DEBUG:root:Epoch: 132	Loss: 1.7593685388565063	Top1 accuracy: 69.82421875
DEBUG:root:Epoch: 133	Loss: 1.7987943887710571	Top1 accuracy: 70.5078125
DEBUG:root:Epoch: 134	Loss: 1.7247679233551025	Top1 accuracy: 71.19140625
DEBUG:root:Epoch: 135	Loss: 1.6592801809310913	Top1 accuracy: 71.38671875
DEBUG:root:Epoch: 136	Loss: 1.8930959701538086	Top1 accuracy: 67.48046875
DEBUG:root:Epoch: 137	Loss: 1.900841474533081	Top1 accuracy: 65.52734375
DEBUG:root:Epoch: 138	Loss: 1.9452100992202759	Top1 accuracy: 64.84375
DEBUG:root:Epoch: 139	Loss: 1.7828078269958496	Top1 accuracy: 68.26171875
DEBUG:root:Epoch: 140	Loss: 1.6915708780288696	Top1 accuracy: 71.09375
DEBUG:root:Epoch: 141	Loss: 1.6404856443405151	Top1 accuracy: 73.14453125
DEBUG:root:Epoch: 142	Loss: 1.7724838256835938	Top1 accuracy: 69.140625
DEBUG:root:Epoch: 143	Loss: 1.795317530632019	Top1 accuracy: 69.62890625
DEBUG:root:Epoch: 144	Loss: 1.7301678657531738	Top1 accuracy: 66.40625
DEBUG:root:Epoch: 145	Loss: 1.907001256942749	Top1 accuracy: 67.1875
DEBUG:root:Epoch: 146	Loss: 1.770348310470581	Top1 accuracy: 69.04296875
DEBUG:root:Epoch: 147	Loss: 1.9279088973999023	Top1 accuracy: 65.4296875
DEBUG:root:Epoch: 148	Loss: 1.968684434890747	Top1 accuracy: 64.6484375
DEBUG:root:Epoch: 149	Loss: 1.6479989290237427	Top1 accuracy: 69.82421875
DEBUG:root:Epoch: 150	Loss: 1.9296504259109497	Top1 accuracy: 64.84375
DEBUG:root:Epoch: 151	Loss: 1.7349040508270264	Top1 accuracy: 70.5078125
DEBUG:root:Epoch: 152	Loss: 1.681229591369629	Top1 accuracy: 70.41015625
DEBUG:root:Epoch: 153	Loss: 1.9238450527191162	Top1 accuracy: 69.43359375
DEBUG:root:Epoch: 154	Loss: 1.7902600765228271	Top1 accuracy: 68.84765625
DEBUG:root:Epoch: 155	Loss: 1.6271768808364868	Top1 accuracy: 73.6328125
DEBUG:root:Epoch: 156	Loss: 1.5706219673156738	Top1 accuracy: 72.4609375
DEBUG:root:Epoch: 157	Loss: 1.8310075998306274	Top1 accuracy: 67.67578125
DEBUG:root:Epoch: 158	Loss: 1.8009552955627441	Top1 accuracy: 68.75
DEBUG:root:Epoch: 159	Loss: 1.7618199586868286	Top1 accuracy: 68.1640625
DEBUG:root:Epoch: 160	Loss: 1.7556072473526	Top1 accuracy: 70.01953125
DEBUG:root:Epoch: 161	Loss: 1.5667591094970703	Top1 accuracy: 72.75390625
DEBUG:root:Epoch: 162	Loss: 1.7440167665481567	Top1 accuracy: 68.9453125
DEBUG:root:Epoch: 163	Loss: 1.7832355499267578	Top1 accuracy: 69.140625
DEBUG:root:Epoch: 164	Loss: 1.8748748302459717	Top1 accuracy: 67.08984375
DEBUG:root:Epoch: 165	Loss: 1.6941940784454346	Top1 accuracy: 70.60546875
DEBUG:root:Epoch: 166	Loss: 1.598745346069336	Top1 accuracy: 70.703125
DEBUG:root:Epoch: 167	Loss: 1.7444342374801636	Top1 accuracy: 68.5546875
DEBUG:root:Epoch: 168	Loss: 1.6466176509857178	Top1 accuracy: 71.484375
DEBUG:root:Epoch: 169	Loss: 1.897940754890442	Top1 accuracy: 65.8203125
DEBUG:root:Epoch: 170	Loss: 1.626639723777771	Top1 accuracy: 71.484375
DEBUG:root:Epoch: 171	Loss: 1.5751309394836426	Top1 accuracy: 71.2890625
DEBUG:root:Epoch: 172	Loss: 1.6883339881896973	Top1 accuracy: 69.53125
DEBUG:root:Epoch: 173	Loss: 1.7943881750106812	Top1 accuracy: 67.48046875
DEBUG:root:Epoch: 174	Loss: 1.6167519092559814	Top1 accuracy: 71.875
DEBUG:root:Epoch: 175	Loss: 1.746673583984375	Top1 accuracy: 67.67578125
DEBUG:root:Epoch: 176	Loss: 1.684631586074829	Top1 accuracy: 70.41015625
DEBUG:root:Epoch: 177	Loss: 1.675055980682373	Top1 accuracy: 71.6796875
DEBUG:root:Epoch: 178	Loss: 1.8689943552017212	Top1 accuracy: 65.91796875
DEBUG:root:Epoch: 179	Loss: 1.450052261352539	Top1 accuracy: 75.1953125
DEBUG:root:Epoch: 180	Loss: 1.6094952821731567	Top1 accuracy: 72.36328125
DEBUG:root:Epoch: 181	Loss: 1.6809521913528442	Top1 accuracy: 71.77734375
DEBUG:root:Epoch: 182	Loss: 1.6057498455047607	Top1 accuracy: 71.77734375
DEBUG:root:Epoch: 183	Loss: 1.8005120754241943	Top1 accuracy: 69.140625
DEBUG:root:Epoch: 184	Loss: 1.5963189601898193	Top1 accuracy: 71.09375
DEBUG:root:Epoch: 185	Loss: 1.468451976776123	Top1 accuracy: 73.92578125
DEBUG:root:Epoch: 186	Loss: 1.560167908668518	Top1 accuracy: 71.19140625
DEBUG:root:Epoch: 187	Loss: 1.6548528671264648	Top1 accuracy: 73.046875
DEBUG:root:Epoch: 188	Loss: 1.6142469644546509	Top1 accuracy: 70.8984375
DEBUG:root:Epoch: 189	Loss: 1.6067042350769043	Top1 accuracy: 71.77734375
DEBUG:root:Epoch: 190	Loss: 1.5349488258361816	Top1 accuracy: 70.99609375
DEBUG:root:Epoch: 191	Loss: 1.6302709579467773	Top1 accuracy: 73.4375
DEBUG:root:Epoch: 192	Loss: 1.617192268371582	Top1 accuracy: 70.3125
DEBUG:root:Epoch: 193	Loss: 1.541995882987976	Top1 accuracy: 73.046875
DEBUG:root:Epoch: 194	Loss: 1.6498748064041138	Top1 accuracy: 71.09375
DEBUG:root:Epoch: 195	Loss: 1.6866860389709473	Top1 accuracy: 68.75
DEBUG:root:Epoch: 196	Loss: 1.6149394512176514	Top1 accuracy: 71.875
DEBUG:root:Epoch: 197	Loss: 1.4997789859771729	Top1 accuracy: 74.21875
DEBUG:root:Epoch: 198	Loss: 1.6177265644073486	Top1 accuracy: 69.82421875
DEBUG:root:Epoch: 199	Loss: 1.658119559288025	Top1 accuracy: 71.6796875
INFO:root:Model checkpoint and metadata has been saved at /root/Lab3-1/logs/simclr_C10_lr0.001_wd0_temp0.07_bt512_e400.
DEBUG:root:Epoch: 200	Loss: 1.6780352592468262	Top1 accuracy: 69.7265625
DEBUG:root:Epoch: 201	Loss: 1.6799920797348022	Top1 accuracy: 72.36328125
DEBUG:root:Epoch: 202	Loss: 1.6973307132720947	Top1 accuracy: 69.62890625
DEBUG:root:Epoch: 203	Loss: 1.5096909999847412	Top1 accuracy: 72.265625
DEBUG:root:Epoch: 204	Loss: 1.6231958866119385	Top1 accuracy: 71.58203125
DEBUG:root:Epoch: 205	Loss: 1.549773931503296	Top1 accuracy: 72.16796875
DEBUG:root:Epoch: 206	Loss: 1.5435656309127808	Top1 accuracy: 72.65625
DEBUG:root:Epoch: 207	Loss: 1.6477124691009521	Top1 accuracy: 71.6796875
DEBUG:root:Epoch: 208	Loss: 1.4872678518295288	Top1 accuracy: 73.046875
DEBUG:root:Epoch: 209	Loss: 1.8446415662765503	Top1 accuracy: 68.06640625
DEBUG:root:Epoch: 210	Loss: 1.6518577337265015	Top1 accuracy: 70.3125
DEBUG:root:Epoch: 211	Loss: 1.580786943435669	Top1 accuracy: 74.21875
DEBUG:root:Epoch: 212	Loss: 1.6580778360366821	Top1 accuracy: 71.97265625
DEBUG:root:Epoch: 213	Loss: 1.6470673084259033	Top1 accuracy: 71.6796875
DEBUG:root:Epoch: 214	Loss: 1.7259503602981567	Top1 accuracy: 70.1171875
DEBUG:root:Epoch: 215	Loss: 1.57159423828125	Top1 accuracy: 72.65625
DEBUG:root:Epoch: 216	Loss: 1.6410948038101196	Top1 accuracy: 71.09375
DEBUG:root:Epoch: 217	Loss: 1.7353068590164185	Top1 accuracy: 71.19140625
DEBUG:root:Epoch: 218	Loss: 1.662937879562378	Top1 accuracy: 72.36328125
DEBUG:root:Epoch: 219	Loss: 1.7189929485321045	Top1 accuracy: 68.75
DEBUG:root:Epoch: 220	Loss: 1.5951194763183594	Top1 accuracy: 72.36328125
DEBUG:root:Epoch: 221	Loss: 1.5920560359954834	Top1 accuracy: 72.4609375
DEBUG:root:Epoch: 222	Loss: 1.5409965515136719	Top1 accuracy: 72.4609375
DEBUG:root:Epoch: 223	Loss: 1.4056309461593628	Top1 accuracy: 73.73046875
DEBUG:root:Epoch: 224	Loss: 1.5225661993026733	Top1 accuracy: 74.90234375
DEBUG:root:Epoch: 225	Loss: 1.6337355375289917	Top1 accuracy: 70.41015625
DEBUG:root:Epoch: 226	Loss: 1.625551462173462	Top1 accuracy: 71.19140625
DEBUG:root:Epoch: 227	Loss: 1.5987601280212402	Top1 accuracy: 71.875
DEBUG:root:Epoch: 228	Loss: 1.6412185430526733	Top1 accuracy: 71.19140625
DEBUG:root:Epoch: 229	Loss: 1.5930932760238647	Top1 accuracy: 71.875
DEBUG:root:Epoch: 230	Loss: 1.6257327795028687	Top1 accuracy: 71.58203125
DEBUG:root:Epoch: 231	Loss: 1.5361766815185547	Top1 accuracy: 72.265625
DEBUG:root:Epoch: 232	Loss: 1.5480458736419678	Top1 accuracy: 73.14453125
DEBUG:root:Epoch: 233	Loss: 1.60029935836792	Top1 accuracy: 71.58203125
DEBUG:root:Epoch: 234	Loss: 1.5619832277297974	Top1 accuracy: 71.875
DEBUG:root:Epoch: 235	Loss: 1.431215763092041	Top1 accuracy: 74.609375
DEBUG:root:Epoch: 236	Loss: 1.672542929649353	Top1 accuracy: 71.875
DEBUG:root:Epoch: 237	Loss: 1.505501389503479	Top1 accuracy: 74.12109375
DEBUG:root:Epoch: 238	Loss: 1.6733040809631348	Top1 accuracy: 69.23828125
DEBUG:root:Epoch: 239	Loss: 1.4860460758209229	Top1 accuracy: 75.09765625
DEBUG:root:Epoch: 240	Loss: 1.5453070402145386	Top1 accuracy: 73.046875
DEBUG:root:Epoch: 241	Loss: 1.459750771522522	Top1 accuracy: 73.046875
DEBUG:root:Epoch: 242	Loss: 1.7647955417633057	Top1 accuracy: 67.96875
DEBUG:root:Epoch: 243	Loss: 1.5680816173553467	Top1 accuracy: 72.75390625
DEBUG:root:Epoch: 244	Loss: 1.6654988527297974	Top1 accuracy: 70.41015625
DEBUG:root:Epoch: 245	Loss: 1.5843971967697144	Top1 accuracy: 72.4609375
DEBUG:root:Epoch: 246	Loss: 1.5089595317840576	Top1 accuracy: 73.4375
DEBUG:root:Epoch: 247	Loss: 1.5500082969665527	Top1 accuracy: 72.16796875
DEBUG:root:Epoch: 248	Loss: 1.4826936721801758	Top1 accuracy: 73.92578125
DEBUG:root:Epoch: 249	Loss: 1.5628589391708374	Top1 accuracy: 71.58203125
DEBUG:root:Epoch: 250	Loss: 1.4740978479385376	Top1 accuracy: 72.8515625
DEBUG:root:Epoch: 251	Loss: 1.5085080862045288	Top1 accuracy: 72.55859375
DEBUG:root:Epoch: 252	Loss: 1.6680899858474731	Top1 accuracy: 70.21484375
DEBUG:root:Epoch: 253	Loss: 1.4310067892074585	Top1 accuracy: 75.29296875
DEBUG:root:Epoch: 254	Loss: 1.4853477478027344	Top1 accuracy: 73.33984375
DEBUG:root:Epoch: 255	Loss: 1.5955016613006592	Top1 accuracy: 73.6328125
DEBUG:root:Epoch: 256	Loss: 1.5243330001831055	Top1 accuracy: 75.0
DEBUG:root:Epoch: 257	Loss: 1.383346438407898	Top1 accuracy: 75.0
DEBUG:root:Epoch: 258	Loss: 1.452723503112793	Top1 accuracy: 75.68359375
DEBUG:root:Epoch: 259	Loss: 1.568597435951233	Top1 accuracy: 73.2421875
DEBUG:root:Epoch: 260	Loss: 1.6106362342834473	Top1 accuracy: 72.16796875
DEBUG:root:Epoch: 261	Loss: 1.47694730758667	Top1 accuracy: 74.0234375
DEBUG:root:Epoch: 262	Loss: 1.4951719045639038	Top1 accuracy: 73.828125
DEBUG:root:Epoch: 263	Loss: 1.3477116823196411	Top1 accuracy: 75.5859375
DEBUG:root:Epoch: 264	Loss: 1.385014295578003	Top1 accuracy: 75.0
DEBUG:root:Epoch: 265	Loss: 1.5568815469741821	Top1 accuracy: 72.65625
DEBUG:root:Epoch: 266	Loss: 1.455171823501587	Top1 accuracy: 74.0234375
DEBUG:root:Epoch: 267	Loss: 1.47567617893219	Top1 accuracy: 75.09765625
DEBUG:root:Epoch: 268	Loss: 1.5398411750793457	Top1 accuracy: 73.2421875
DEBUG:root:Epoch: 269	Loss: 1.4354009628295898	Top1 accuracy: 75.5859375
DEBUG:root:Epoch: 270	Loss: 1.5252082347869873	Top1 accuracy: 72.36328125
DEBUG:root:Epoch: 271	Loss: 1.4647817611694336	Top1 accuracy: 73.53515625
DEBUG:root:Epoch: 272	Loss: 1.4210426807403564	Top1 accuracy: 75.9765625
DEBUG:root:Epoch: 273	Loss: 1.5198463201522827	Top1 accuracy: 71.38671875
DEBUG:root:Epoch: 274	Loss: 1.3846737146377563	Top1 accuracy: 75.9765625
DEBUG:root:Epoch: 275	Loss: 1.742634892463684	Top1 accuracy: 67.87109375
DEBUG:root:Epoch: 276	Loss: 1.4948989152908325	Top1 accuracy: 73.92578125
DEBUG:root:Epoch: 277	Loss: 1.650086522102356	Top1 accuracy: 70.60546875
DEBUG:root:Epoch: 278	Loss: 1.530097484588623	Top1 accuracy: 72.55859375
DEBUG:root:Epoch: 279	Loss: 1.3968652486801147	Top1 accuracy: 74.90234375
DEBUG:root:Epoch: 280	Loss: 1.5660229921340942	Top1 accuracy: 72.265625
DEBUG:root:Epoch: 281	Loss: 1.602059006690979	Top1 accuracy: 71.38671875
DEBUG:root:Epoch: 282	Loss: 1.569083333015442	Top1 accuracy: 72.265625
DEBUG:root:Epoch: 283	Loss: 1.3986544609069824	Top1 accuracy: 75.0
DEBUG:root:Epoch: 284	Loss: 1.4851882457733154	Top1 accuracy: 74.31640625
DEBUG:root:Epoch: 285	Loss: 1.3799619674682617	Top1 accuracy: 75.9765625
DEBUG:root:Epoch: 286	Loss: 1.437872290611267	Top1 accuracy: 75.78125
DEBUG:root:Epoch: 287	Loss: 1.4127388000488281	Top1 accuracy: 76.07421875
DEBUG:root:Epoch: 288	Loss: 1.5347635746002197	Top1 accuracy: 72.36328125
DEBUG:root:Epoch: 289	Loss: 1.4064383506774902	Top1 accuracy: 75.1953125
DEBUG:root:Epoch: 290	Loss: 1.453755497932434	Top1 accuracy: 74.51171875
DEBUG:root:Epoch: 291	Loss: 1.3694719076156616	Top1 accuracy: 76.66015625
DEBUG:root:Epoch: 292	Loss: 1.4283922910690308	Top1 accuracy: 74.90234375
DEBUG:root:Epoch: 293	Loss: 1.5811033248901367	Top1 accuracy: 71.38671875
DEBUG:root:Epoch: 294	Loss: 1.3836663961410522	Top1 accuracy: 75.5859375
DEBUG:root:Epoch: 295	Loss: 1.3893500566482544	Top1 accuracy: 76.5625
DEBUG:root:Epoch: 296	Loss: 1.5969843864440918	Top1 accuracy: 73.046875
DEBUG:root:Epoch: 297	Loss: 1.4361296892166138	Top1 accuracy: 74.4140625
DEBUG:root:Epoch: 298	Loss: 1.5020700693130493	Top1 accuracy: 73.53515625
DEBUG:root:Epoch: 299	Loss: 1.455533504486084	Top1 accuracy: 74.21875
INFO:root:Model checkpoint and metadata has been saved at /root/Lab3-1/logs/simclr_C10_lr0.001_wd0_temp0.07_bt512_e400.
DEBUG:root:Epoch: 300	Loss: 1.4450381994247437	Top1 accuracy: 75.1953125
