INFO:root:Start SimCLR training for 500 epochs.
INFO:root:Training with gpu: cuda.
DEBUG:root:Epoch: 0	Loss: 6.079232692718506	Top1 accuracy: 4.78515625
DEBUG:root:Epoch: 24	Loss: 2.662088632583618	Top1 accuracy: 54.98046875
DEBUG:root:Epoch: 25	Loss: 2.604518175125122	Top1 accuracy: 54.00390625
DEBUG:root:Epoch: 26	Loss: 2.5363306999206543	Top1 accuracy: 53.7109375
DEBUG:root:Epoch: 27	Loss: 2.5447745323181152	Top1 accuracy: 58.0078125
DEBUG:root:Epoch: 28	Loss: 2.6085622310638428	Top1 accuracy: 57.2265625
DEBUG:root:Epoch: 29	Loss: 2.3161489963531494	Top1 accuracy: 57.8125
DEBUG:root:Epoch: 30	Loss: 2.34312105178833	Top1 accuracy: 57.421875
DEBUG:root:Epoch: 31	Loss: 2.3311574459075928	Top1 accuracy: 60.83984375
DEBUG:root:Epoch: 32	Loss: 2.3903603553771973	Top1 accuracy: 57.71484375
DEBUG:root:Epoch: 33	Loss: 2.4281158447265625	Top1 accuracy: 57.51953125
DEBUG:root:Epoch: 34	Loss: 2.3710076808929443	Top1 accuracy: 58.10546875
DEBUG:root:Epoch: 35	Loss: 2.485508680343628	Top1 accuracy: 57.71484375
DEBUG:root:Epoch: 36	Loss: 2.406486988067627	Top1 accuracy: 58.203125
DEBUG:root:Epoch: 37	Loss: 2.3859636783599854	Top1 accuracy: 57.8125
DEBUG:root:Epoch: 38	Loss: 2.295111894607544	Top1 accuracy: 59.66796875
DEBUG:root:Epoch: 39	Loss: 2.2440345287323	Top1 accuracy: 59.9609375
DEBUG:root:Epoch: 40	Loss: 2.2401504516601562	Top1 accuracy: 60.25390625
DEBUG:root:Epoch: 41	Loss: 2.280270576477051	Top1 accuracy: 57.6171875
DEBUG:root:Epoch: 42	Loss: 2.2902302742004395	Top1 accuracy: 57.71484375
DEBUG:root:Epoch: 43	Loss: 2.2218523025512695	Top1 accuracy: 62.109375
DEBUG:root:Epoch: 44	Loss: 2.1588213443756104	Top1 accuracy: 59.5703125
DEBUG:root:Epoch: 45	Loss: 2.104363441467285	Top1 accuracy: 62.109375
DEBUG:root:Epoch: 46	Loss: 2.227268695831299	Top1 accuracy: 60.44921875
DEBUG:root:Epoch: 47	Loss: 1.9759808778762817	Top1 accuracy: 63.96484375
DEBUG:root:Epoch: 48	Loss: 2.095670461654663	Top1 accuracy: 64.16015625
DEBUG:root:Epoch: 49	Loss: 2.107569932937622	Top1 accuracy: 62.79296875
DEBUG:root:Epoch: 50	Loss: 2.0100808143615723	Top1 accuracy: 64.35546875
DEBUG:root:Epoch: 51	Loss: 1.8847600221633911	Top1 accuracy: 68.06640625
DEBUG:root:Epoch: 52	Loss: 2.0894484519958496	Top1 accuracy: 62.5
DEBUG:root:Epoch: 53	Loss: 2.1252522468566895	Top1 accuracy: 60.44921875
DEBUG:root:Epoch: 54	Loss: 1.975616216659546	Top1 accuracy: 63.4765625
DEBUG:root:Epoch: 55	Loss: 2.061627149581909	Top1 accuracy: 63.76953125
DEBUG:root:Epoch: 56	Loss: 2.0540995597839355	Top1 accuracy: 62.98828125
DEBUG:root:Epoch: 57	Loss: 1.882230520248413	Top1 accuracy: 67.67578125
DEBUG:root:Epoch: 58	Loss: 2.0222830772399902	Top1 accuracy: 62.890625
DEBUG:root:Epoch: 59	Loss: 1.97775137424469	Top1 accuracy: 64.0625
DEBUG:root:Epoch: 60	Loss: 1.8013966083526611	Top1 accuracy: 66.6015625
DEBUG:root:Epoch: 61	Loss: 1.9334887266159058	Top1 accuracy: 64.84375
DEBUG:root:Epoch: 62	Loss: 1.881654977798462	Top1 accuracy: 65.91796875
DEBUG:root:Epoch: 63	Loss: 1.9425673484802246	Top1 accuracy: 64.0625
DEBUG:root:Epoch: 64	Loss: 2.065063714981079	Top1 accuracy: 64.6484375
DEBUG:root:Epoch: 65	Loss: 2.0488877296447754	Top1 accuracy: 61.42578125
DEBUG:root:Epoch: 66	Loss: 1.8764948844909668	Top1 accuracy: 64.84375
DEBUG:root:Epoch: 67	Loss: 2.0150628089904785	Top1 accuracy: 64.94140625
DEBUG:root:Epoch: 68	Loss: 1.9366194009780884	Top1 accuracy: 66.30859375
DEBUG:root:Epoch: 69	Loss: 1.885244369506836	Top1 accuracy: 65.8203125
DEBUG:root:Epoch: 70	Loss: 1.8731340169906616	Top1 accuracy: 67.67578125
DEBUG:root:Epoch: 71	Loss: 2.0411336421966553	Top1 accuracy: 64.94140625
DEBUG:root:Epoch: 72	Loss: 1.7991352081298828	Top1 accuracy: 70.21484375
DEBUG:root:Epoch: 73	Loss: 1.7013503313064575	Top1 accuracy: 69.43359375
DEBUG:root:Epoch: 74	Loss: 1.7792531251907349	Top1 accuracy: 67.578125
DEBUG:root:Epoch: 75	Loss: 1.9262003898620605	Top1 accuracy: 65.0390625
DEBUG:root:Epoch: 76	Loss: 1.9169065952301025	Top1 accuracy: 67.08984375
DEBUG:root:Epoch: 77	Loss: 1.883972406387329	Top1 accuracy: 66.40625
DEBUG:root:Epoch: 78	Loss: 1.6584279537200928	Top1 accuracy: 67.7734375
