INFO:root:Start SimCLR training for 100 epochs.
INFO:root:Training with gpu: cuda.
DEBUG:root:Epoch: 0	Loss: 6.207711219787598	Top1 accuracy: 2.1484375
DEBUG:root:Epoch: 37	Loss: 3.3536124229431152	Top1 accuracy: 40.8203125
DEBUG:root:Epoch: 38	Loss: 3.277771234512329	Top1 accuracy: 42.48046875
DEBUG:root:Epoch: 39	Loss: 3.1658074855804443	Top1 accuracy: 45.3125
DEBUG:root:Epoch: 40	Loss: 3.0546557903289795	Top1 accuracy: 46.09375
DEBUG:root:Epoch: 41	Loss: 3.4059793949127197	Top1 accuracy: 39.453125
DEBUG:root:Epoch: 42	Loss: 3.0604283809661865	Top1 accuracy: 48.33984375
DEBUG:root:Epoch: 43	Loss: 3.2551767826080322	Top1 accuracy: 44.43359375
DEBUG:root:Epoch: 44	Loss: 3.110621929168701	Top1 accuracy: 45.01953125
DEBUG:root:Epoch: 45	Loss: 3.4138591289520264	Top1 accuracy: 41.11328125
DEBUG:root:Epoch: 46	Loss: 3.1059157848358154	Top1 accuracy: 45.99609375
DEBUG:root:Epoch: 47	Loss: 3.046173572540283	Top1 accuracy: 47.55859375
DEBUG:root:Epoch: 48	Loss: 3.4331109523773193	Top1 accuracy: 41.9921875
DEBUG:root:Epoch: 49	Loss: 3.0069637298583984	Top1 accuracy: 47.0703125
DEBUG:root:Epoch: 50	Loss: 2.819056510925293	Top1 accuracy: 49.90234375
DEBUG:root:Epoch: 51	Loss: 2.978759765625	Top1 accuracy: 46.6796875
DEBUG:root:Epoch: 52	Loss: 3.1115877628326416	Top1 accuracy: 46.2890625
DEBUG:root:Epoch: 53	Loss: 3.045865058898926	Top1 accuracy: 46.58203125
DEBUG:root:Epoch: 54	Loss: 3.0334115028381348	Top1 accuracy: 46.875
DEBUG:root:Epoch: 55	Loss: 2.930694103240967	Top1 accuracy: 49.31640625
DEBUG:root:Epoch: 56	Loss: 3.0242722034454346	Top1 accuracy: 45.8984375
DEBUG:root:Epoch: 57	Loss: 2.9403438568115234	Top1 accuracy: 49.21875
DEBUG:root:Epoch: 58	Loss: 3.001718759536743	Top1 accuracy: 46.2890625
DEBUG:root:Epoch: 59	Loss: 2.7352616786956787	Top1 accuracy: 50.390625
DEBUG:root:Epoch: 60	Loss: 2.8491134643554688	Top1 accuracy: 49.21875
DEBUG:root:Epoch: 61	Loss: 2.9641425609588623	Top1 accuracy: 48.828125
DEBUG:root:Epoch: 62	Loss: 2.8957810401916504	Top1 accuracy: 48.4375
DEBUG:root:Epoch: 63	Loss: 2.8685216903686523	Top1 accuracy: 49.31640625
DEBUG:root:Epoch: 64	Loss: 2.8286800384521484	Top1 accuracy: 52.44140625
DEBUG:root:Epoch: 65	Loss: 2.6370599269866943	Top1 accuracy: 51.953125
DEBUG:root:Epoch: 66	Loss: 2.7946362495422363	Top1 accuracy: 50.390625
DEBUG:root:Epoch: 67	Loss: 2.7237846851348877	Top1 accuracy: 52.05078125
DEBUG:root:Epoch: 68	Loss: 2.758596420288086	Top1 accuracy: 51.07421875
DEBUG:root:Epoch: 69	Loss: 2.488840103149414	Top1 accuracy: 53.41796875
DEBUG:root:Epoch: 70	Loss: 2.672152280807495	Top1 accuracy: 51.07421875
DEBUG:root:Epoch: 71	Loss: 2.632560968399048	Top1 accuracy: 52.44140625
DEBUG:root:Epoch: 72	Loss: 2.9292538166046143	Top1 accuracy: 49.21875
DEBUG:root:Epoch: 73	Loss: 2.7191507816314697	Top1 accuracy: 52.34375
DEBUG:root:Epoch: 74	Loss: 2.619973659515381	Top1 accuracy: 54.19921875
DEBUG:root:Epoch: 75	Loss: 2.626906394958496	Top1 accuracy: 52.734375
DEBUG:root:Epoch: 76	Loss: 2.712639331817627	Top1 accuracy: 52.5390625
DEBUG:root:Epoch: 77	Loss: 2.6929731369018555	Top1 accuracy: 51.07421875
DEBUG:root:Epoch: 78	Loss: 2.357368230819702	Top1 accuracy: 58.59375
DEBUG:root:Epoch: 79	Loss: 2.691544771194458	Top1 accuracy: 51.07421875
DEBUG:root:Epoch: 80	Loss: 2.652576208114624	Top1 accuracy: 53.125
DEBUG:root:Epoch: 81	Loss: 2.8383548259735107	Top1 accuracy: 49.90234375
DEBUG:root:Epoch: 82	Loss: 2.326627492904663	Top1 accuracy: 58.7890625
DEBUG:root:Epoch: 83	Loss: 2.460533618927002	Top1 accuracy: 54.58984375
DEBUG:root:Epoch: 84	Loss: 2.5746612548828125	Top1 accuracy: 53.61328125
DEBUG:root:Epoch: 85	Loss: 2.5317885875701904	Top1 accuracy: 54.78515625
DEBUG:root:Epoch: 86	Loss: 2.5083398818969727	Top1 accuracy: 55.078125
DEBUG:root:Epoch: 87	Loss: 2.565873622894287	Top1 accuracy: 53.61328125
DEBUG:root:Epoch: 88	Loss: 2.4839086532592773	Top1 accuracy: 55.17578125
DEBUG:root:Epoch: 89	Loss: 2.625046730041504	Top1 accuracy: 52.5390625
DEBUG:root:Epoch: 90	Loss: 2.376526117324829	Top1 accuracy: 54.6875
DEBUG:root:Epoch: 91	Loss: 2.636286497116089	Top1 accuracy: 52.1484375
DEBUG:root:Epoch: 92	Loss: 2.4897067546844482	Top1 accuracy: 55.76171875
DEBUG:root:Epoch: 93	Loss: 2.527970314025879	Top1 accuracy: 54.8828125
DEBUG:root:Epoch: 94	Loss: 2.24265718460083	Top1 accuracy: 59.765625
DEBUG:root:Epoch: 95	Loss: 2.4267470836639404	Top1 accuracy: 57.03125
DEBUG:root:Epoch: 96	Loss: 2.4493720531463623	Top1 accuracy: 57.8125
DEBUG:root:Epoch: 97	Loss: 2.377180814743042	Top1 accuracy: 58.59375
DEBUG:root:Epoch: 98	Loss: 2.7120890617370605	Top1 accuracy: 53.3203125
DEBUG:root:Epoch: 99	Loss: 2.448004722595215	Top1 accuracy: 54.1015625
INFO:root:Training has finished.
INFO:root:Model checkpoint and metadata has been saved at /root/Lab3/Lab3-1/logs/simclr_lr0.0003_wd0.0008_bt512_e100.
